file,variable,value
pdml-1-000007pkts,xml.schema_precompress_exi.zip,5289
pdml-1-000007pkts,xml.schema_compress_exi,5271
pdml-1-000007pkts,xml.schema_compress_exi.gz,5332
pdml-1-000007pkts,xml.schema_compress_exi.bz2,5764
pdml-1-000007pkts,xml.schema_compress_exi.zip,5495
pdml-1-000007pkts,xml.strict_bitpacked_exi,18344
pdml-1-000007pkts,xml.strict_bitpacked_exi.gz,11783
pdml-1-000007pkts,xml.strict_bitpacked_exi.bz2,12224
pdml-1-000007pkts,xml.strict_bitpacked_exi.zip,11952
pdml-1-000007pkts,xml.strict_bytealigned_exi,22509
pdml-1-000007pkts,xml.strict_bytealigned_exi.gz,5891
pdml-1-000007pkts,xml.strict_bytealigned_exi.bz2,5784
pdml-1-000007pkts,xml.strict_bytealigned_exi.zip,6062
pdml-1-000007pkts,xml.strict_precompress_exi,22528
pdml-1-000007pkts,xml.strict_precompress_exi.gz,5116
pdml-1-000007pkts,xml.strict_precompress_exi.bz2,5271
pdml-1-000007pkts,xml.strict_precompress_exi.zip,5287
pdml-1-000007pkts,xml.strict_compress_exi,5270
pdml-1-000007pkts,xml.strict_compress_exi.gz,5331
pdml-1-000007pkts,xml.strict_compress_exi.bz2,5798
pdml-1-000007pkts,xml.strict_compress_exi.zip,5494
pdml-1-000008pkts,xml,79543
pdml-1-000008pkts,xml.gz,6836
pdml-1-000008pkts,xml.bz2,5597
pdml-1-000008pkts,xml.zip,6989
pdml-1-000008pkts,xml.bitpacked_exi,22080
pdml-1-000008pkts,xml.bitpacked_exi.gz,14252
pdml-1-000008pkts,xml.bitpacked_exi.bz2,14818
pdml-1-000008pkts,xml.bitpacked_exi.zip,14414
pdml-1-000008pkts,xml.bytealigned_exi,25987
pdml-1-000008pkts,xml.bytealigned_exi.gz,6655
pdml-1-000008pkts,xml.bytealigned_exi.bz2,6541
pdml-1-000008pkts,xml.bytealigned_exi.zip,6812
pdml-1-000008pkts,xml.precompress_exi,25717
pdml-1-000008pkts,xml.precompress_exi.gz,5778
pdml-1-000008pkts,xml.precompress_exi.bz2,5904
pdml-1-000008pkts,xml.precompress_exi.zip,5960
pdml-1-000008pkts,xml.compress_exi,5957
pdml-1-000008pkts,xml.compress_exi.gz,6011
pdml-1-000008pkts,xml.compress_exi.bz2,6469
pdml-1-000008pkts,xml.compress_exi.zip,6167
pdml-1-000008pkts,xml.schema_bitpacked_exi,20513
pdml-1-000008pkts,xml.schema_bitpacked_exi.gz,13105
pdml-1-000008pkts,xml.schema_bitpacked_exi.bz2,13500
pdml-1-000008pkts,xml.schema_bitpacked_exi.zip,13274
pdml-1-000008pkts,xml.schema_bytealigned_exi,25078
pdml-1-000008pkts,xml.schema_bytealigned_exi.gz,6306
pdml-1-000008pkts,xml.schema_bytealigned_exi.bz2,6084
pdml-1-000008pkts,xml.schema_bytealigned_exi.zip,6490
pdml-1-000008pkts,xml.schema_precompress_exi,25100
pdml-1-000008pkts,xml.schema_precompress_exi.gz,5458
pdml-1-000008pkts,xml.schema_precompress_exi.bz2,5556
pdml-1-000008pkts,xml.schema_precompress_exi.zip,5629
pdml-1-000008pkts,xml.schema_compress_exi,5614
pdml-1-000008pkts,xml.schema_compress_exi.gz,5675
pdml-1-000008pkts,xml.schema_compress_exi.bz2,6101
pdml-1-000008pkts,xml.schema_compress_exi.zip,5838
pdml-1-000008pkts,xml.strict_bitpacked_exi,20331
pdml-1-000008pkts,xml.strict_bitpacked_exi.gz,12763
pdml-1-000008pkts,xml.strict_bitpacked_exi.bz2,13191
pdml-1-000008pkts,xml.strict_bitpacked_exi.zip,12932
pdml-1-000008pkts,xml.strict_bytealigned_exi,24993
pdml-1-000008pkts,xml.strict_bytealigned_exi.gz,6298
pdml-1-000008pkts,xml.strict_bytealigned_exi.bz2,6077
pdml-1-000008pkts,xml.strict_bytealigned_exi.zip,6483
pdml-1-000008pkts,xml.strict_precompress_exi,25015
pdml-1-000008pkts,xml.strict_precompress_exi.gz,5458
